ax,ay,az,gx,gy,gz
0.87, -0.74, -0.26, -16.36, 9.02, 28.36
0.75, -0.78, -0.23, -28.35, 17.56, 41.47
0.58, -0.82, -0.27, -39.12, 26.41, 43.16
0.42, -0.82, -0.36, -38.50, 17.93, 34.22
0.23, -0.87, -0.43, -40.06, 2.58, 27.32
0.05, -0.92, -0.49, -28.50, -17.89, 7.88
-0.16, -0.88, -0.60, -10.38, -44.02, -17.45
-0.31, -0.86, -0.68, -0.55, -18.83, -28.81
-0.23, -0.87, -0.61, 7.07, 7.67, -45.31
-0.05, -0.78, -0.52, 13.41, 14.49, -48.17
0.19, -0.76, -0.47, 11.01, 16.37, -41.61
0.44, -0.76, -0.38, 6.70, 7.98, -24.82
0.70, -0.74, -0.31, 0.74, 4.73, -4.93
0.87, -0.69, -0.33, -6.43, 3.28, 15.53
0.89, -0.66, -0.31, -14.56, 16.96, 27.80
0.75, -0.71, -0.23, -33.11, 31.01, 32.92
0.52, -0.77, -0.25, -46.23, 42.57, 39.39
0.39, -0.75, -0.34, -51.65, 39.38, 40.19
0.32, -0.76, -0.38, -44.47, -1.95, 36.44
0.21, -0.80, -0.50, -25.07, -33.13, 25.59
-0.01, -0.85, -0.61, -8.12, -52.20, -1.43
-0.33, -0.93, -0.61, -7.30, -21.49, -18.41
-0.36, -0.93, -0.51, -4.81, 14.24, -32.45
-0.05, -0.82, -0.45, 1.35, 19.54, -35.52
0.27, -0.77, -0.43, 5.08, 8.07, -31.47
0.46, -0.79, -0.39, 2.14, -6.42, -19.93
0.57, -0.78, -0.37, -2.40, -0.68, -1.53
0.72, -0.74, -0.37, -9.11, 6.02, 8.64
0.76, -0.73, -0.32, -17.99, 7.84, 19.61
0.69, -0.76, -0.31, -31.67, 17.08, 27.46
0.56, -0.77, -0.33, -42.23, 25.61, 32.06
0.41, -0.76, -0.35, -47.61, 29.46, 31.36
0.34, -0.79, -0.39, -46.12, 17.91, 28.83
0.25, -0.83, -0.49, -32.25, -20.41, 16.37
0.01, -0.86, -0.62, -11.88, -41.40, -1.90
-0.30, -0.87, -0.71, -5.66, -16.57, -20.08
-0.38, -0.86, -0.66, 3.56, 21.74, -36.75
-0.18, -0.78, -0.55, 16.74, 23.62, -44.06
0.12, -0.77, -0.49, 19.98, 10.95, -44.12
0.31, -0.80, -0.45, 11.96, -2.34, -30.71
0.52, -0.78, -0.33, 5.90, 5.45, -13.54
0.75, -0.73, -0.22, -4.79, 7.74, 8.60
0.92, -0.70, -0.20, -14.34, 10.61, 18.96
0.86, -0.70, -0.20, -23.01, 7.76, 23.98
0.60, -0.78, -0.24, -41.49, 24.52, 30.72
0.40, -0.83, -0.30, -49.11, 40.45, 31.01
0.30, -0.80, -0.37, -50.15, 37.22, 31.83
0.28, -0.78, -0.46, -46.20, 10.17, 31.34
0.24, -0.78, -0.50, -27.50, -29.26, 19.73
0.07, -0.81, -0.58, -6.24, -56.20, -0.06
-0.23, -0.87, -0.66, -1.60, -42.52, -17.59
-0.37, -0.87, -0.62, 3.19, 8.37, -34.70
-0.18, -0.79, -0.53, 10.74, 15.66, -42.25
0.12, -0.76, -0.50, 15.28, 6.34, -39.39
0.38, -0.79, -0.47, 12.41, -4.96, -29.65
0.54, -0.78, -0.42, 6.84, -6.99, -13.18
0.68, -0.74, -0.36, -2.40, 6.38, 11.48
0.87, -0.71, -0.29, -12.71, 26.29, 21.47
0.88, -0.72, -0.24, -23.29, 22.81, 29.77
