ax,ay,az,gx,gy,gz
-0.31, -0.98, -0.65, -2.12, 16.78, -35.18
-0.14, -0.91, -0.61, 4.46, 26.66, -41.92
0.10, -0.86, -0.59, 7.67, 13.95, -41.78
0.26, -0.84, -0.56, 9.06, -2.83, -33.42
0.38, -0.79, -0.51, 7.72, -8.29, -20.48
0.48, -0.71, -0.45, 2.98, 4.55, -5.07
0.53, -0.63, -0.35, -6.80, 18.81, 6.22
0.46, -0.59, -0.27, -17.54, 21.59, 13.08
0.36, -0.62, -0.31, -28.00, 25.96, 19.82
0.27, -0.68, -0.35, -38.22, 23.69, 25.50
0.21, -0.71, -0.39, -39.18, 17.21, 29.07
0.20, -0.73, -0.43, -36.99, 4.97, 29.52
0.16, -0.81, -0.46, -33.06, -17.21, 24.39
0.09, -0.86, -0.48, -24.20, -28.58, 19.61
0.01, -0.94, -0.54, -15.72, -34.89, 5.49
-0.16, -0.97, -0.60, -9.65, -15.35, -10.07
-0.23, -0.96, -0.60, -8.59, 17.25, -23.06
-0.11, -0.91, -0.57, -3.89, 27.29, -30.63
0.09, -0.84, -0.54, -0.07, 24.04, -29.87
0.25, -0.82, -0.53, -0.95, 14.03, -24.46
0.32, -0.79, -0.49, -5.19, 6.51, -15.15
0.39, -0.74, -0.42, -8.60, 3.46, -4.53
0.46, -0.68, -0.39, -11.85, 0.93, 5.52
0.44, -0.64, -0.39, -17.38, 6.38, 11.53
0.32, -0.65, -0.38, -26.27, 19.94, 19.20
0.26, -0.69, -0.37, -33.36, 27.97, 24.72
0.23, -0.73, -0.39, -35.33, 15.90, 28.89
0.22, -0.78, -0.41, -29.25, -15.15, 24.18
0.14, -0.86, -0.49, -16.14, -49.77, 12.98
-0.05, -0.91, -0.63, -8.49, -38.36, -2.58
-0.28, -0.95, -0.64, -6.96, -9.95, -19.50
-0.29, -0.94, -0.60, -3.03, 22.36, -28.62
-0.06, -0.88, -0.60, 2.92, 21.18, -33.94
0.12, -0.84, -0.57, 4.94, 15.73, -31.29
0.25, -0.82, -0.52, 4.37, 4.99, -26.24
0.35, -0.78, -0.47, 2.97, -0.99, -14.72
0.43, -0.69, -0.43, -0.46, -2.18, -5.55
0.45, -0.63, -0.38, -7.81, 4.01, 4.42
0.40, -0.62, -0.33, -16.94, 13.13, 12.08
0.33, -0.65, -0.34, -25.56, 19.10, 19.96
0.27, -0.67, -0.38, -32.03, 20.00, 24.33
0.22, -0.68, -0.41, -33.85, 15.98, 28.64
0.23, -0.72, -0.42, -32.65, 2.18, 28.84
0.22, -0.82, -0.44, -26.36, -31.57, 23.20
0.09, -0.93, -0.54, -14.26, -39.22, 12.15
-0.11, -0.98, -0.64, -13.52, -19.68, -4.04
-0.28, -0.98, -0.62, -9.24, 6.25, -18.21
-0.18, -0.95, -0.60, -3.68, 22.26, -29.74
0.04, -0.89, -0.59, 1.37, 13.57, -33.01
0.16, -0.86, -0.56, 2.79, 7.95, -31.83
0.26, -0.83, -0.51, 1.02, 2.37, -26.74
0.34, -0.77, -0.45, -1.10, 1.53, -14.25
0.43, -0.68, -0.41, -5.68, 3.87, -3.77
0.44, -0.61, -0.37, -12.33, 11.30, 6.68
0.40, -0.60, -0.33, -18.69, 18.10, 13.82
0.33, -0.64, -0.35, -28.74, 21.76, 21.46
0.26, -0.67, -0.37, -34.48, 22.46, 26.76
0.24, -0.69, -0.39, -32.60, 9.81, 29.46
0.24, -0.76, -0.42, -29.35, -14.09, 27.98
0.15, -0.88, -0.47, -17.94, -42.78, 18.04
-0.05, -0.96, -0.59, -9.90, -38.72, 1.73
-0.27, -0.99, -0.66, -8.25, -10.48, -15.41
-0.30, -0.98, -0.62, -4.38, 18.45, -28.51
-0.13, -0.91, -0.59, 1.86, 21.57, -38.47
0.08, -0.87, -0.58, 3.43, 15.72, -37.15
0.26, -0.85, -0.52, 0.52, 4.81, -29.09
0.39, -0.80, -0.47, 1.43, 1.59, -20.19
0.45, -0.70, -0.46, -1.27, -6.01, -15.23
0.39, -0.65, -0.40, -8.91, 3.51, -0.80
0.37, -0.64, -0.34, -17.58, 10.94, 8.60
0.39, -0.62, -0.35, -22.19, 14.42, 14.79
0.31, -0.61, -0.38, -27.09, 11.96, 18.96
0.22, -0.64, -0.41, -30.77, 16.21, 25.36
0.23, -0.70, -0.41, -30.76, 7.64, 29.45
0.25, -0.84, -0.41, -25.44, -20.62, 26.21
0.16, -0.92, -0.48, -19.35, -33.90, 18.08
-0.02, -0.96, -0.59, -13.36, -28.09, 1.83
-0.21, -0.97, -0.63, -8.42, -9.09, -14.25
-0.22, -0.96, -0.62, -4.56, 17.88, -26.11
-0.06, -0.92, -0.59, -1.31, 15.71, -33.33
0.10, -0.87, -0.56, 1.78, 11.09, -32.46
0.23, -0.84, -0.52, -1.15, 3.99, -27.34
0.33, -0.78, -0.46, -5.30, 8.02, -14.21
0.43, -0.70, -0.41, -8.21, 6.37, -4.48
0.46, -0.62, -0.36, -14.90, 5.71, 6.18
0.42, -0.61, -0.34, -19.99, 5.27, 11.65
0.31, -0.63, -0.37, -27.04, 12.12, 16.30
0.22, -0.66, -0.40, -31.90, 14.60, 20.09
